pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle
SL,2021-05-04,85.2,-2.09,5.46,"Doval, Camilo",453568,666808,,foul,,,,,5.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,S,,,2,2,2021,0.55,-0.28,0.13,2.45,641857.0,,656541.0,2,7,Bot,,,,,,,4.130382012647324,-124.12017631252058,-0.29320110069449,5.003837350657184,21.7189732619985,-35.266837358055696,3.49,1.6,5.0,93.3,-26.0,86.3,2536.0,6.6,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.86,,,,,,,,69,6,Slider,5,6,5,6,6,5,5,6,Standard,Standard,60.0,0.0,0.0,,,,0.0,93.3,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,3.38,-0.55,0.55,29.3
SL,2021-05-04,87.8,-2.2,5.36,"Doval, Camilo",453568,666808,,foul,,,,,7.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,S,,,2,2,2021,0.36,-0.24,-0.67,2.09,641857.0,,656541.0,2,7,Bot,,,,,,,2.994731905609763,-128.04675371539938,-1.4131156347654992,3.4727049917732145,21.996821928543,-34.824719646990424,3.49,1.6,6.0,74.8,-20.0,89.3,2501.0,6.7,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.79,,,,,,,,69,5,Slider,5,6,5,6,6,5,5,6,Strategic,Standard,56.0,0.0,0.0,,,,0.0,88.0,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,3.15,-0.36,0.36,27.4
FC,2021-05-04,97.7,-2.44,5.41,"Doval, Camilo",453568,666808,,foul,,,,,5.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,S,,,2,1,2021,-0.32,0.93,-0.05,2.75,641857.0,,656541.0,2,7,Bot,,,,,,,7.19469486120793,-142.23492219414334,-3.8971477097885865,-5.850230890354213,28.317983844497927,-18.753734238035847,3.49,1.6,216.0,73.8,50.0,98.4,2651.0,6.4,634254,592200,474832,527038,446334,543063,643565,643289,621453,54.14,,,,,,,,69,4,Cutter,5,6,5,6,6,5,5,6,Standard,Standard,221.0,0.0,-0.075,,,,0.075,88.0,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,1.43,0.32,-0.32,23.5
SL,2021-05-04,84.3,-2.01,5.53,"Doval, Camilo",453568,666808,,ball,,,,,11.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,B,,,1,1,2021,0.41,-0.18,-0.58,4.22,641857.0,,656541.0,2,7,Bot,,,,,,,2.5194065692604743,-122.77539142354166,3.59043686081419,3.7580194013423207,20.63014898950277,-34.8187403246286,3.64,1.77,,,,84.9,2440.0,6.3,634254,592200,474832,527038,446334,543063,643565,643289,621453,54.2,,,,,,,,69,3,Slider,5,6,5,6,6,5,5,6,Standard,Standard,73.0,0.0,0.032,,,,-0.032,,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,3.34,-0.41,0.41,30.0
SL,2021-05-04,84.2,-2.18,5.35,"Doval, Camilo",453568,666808,,foul,,,,,14.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,S,,,1,0,2021,0.26,-0.16,0.87,2.02,641857.0,,656541.0,2,7,Bot,,,,,,,6.617783693840603,-122.7242131892699,-1.185894867632136,1.5728690590748586,19.42089484756298,-33.75432199205258,3.49,1.6,54.0,93.3,2.0,85.5,2403.0,6.6,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.88,,,,,,,,69,2,Slider,5,6,5,6,6,5,5,6,Strategic,Standard,62.0,0.0,-0.034,,,,0.034,93.3,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,3.31,-0.26,0.26,26.7
SL,2021-05-04,84.3,-2.2,5.45,"Doval, Camilo",453568,666808,,ball,,,,,13.0,Charlie Blackmon homers (2) on a fly ball to right field.    Ryan McMahon scores.    Sam Hilliard scores.,R,L,R,COL,SF,B,,,0,0,2021,0.26,-0.42,-1.02,2.4,641857.0,,656541.0,2,7,Bot,,,,,,,2.218331883879643,-122.84038052571906,0.0145496930024455,2.285240005176437,21.354285010692045,-36.64983661282893,3.64,1.68,,,,84.9,2620.0,6.3,634254,592200,474832,527038,446334,543063,643565,643289,621453,54.19,,,,,,,,69,1,Slider,5,6,5,6,6,5,5,6,Standard,Standard,63.0,0.0,0.031,,,,-0.031,,-1,-1,0.195,0.195,23,34,24,35,1,3,2.0,0.0,3.0,1.0,3.59,-0.26,0.26,27.2
SL,2021-05-04,83.7,-2.16,5.4,"Doval, Camilo",543068,666808,single,hit_into_play,,,,,8.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,X,9.0,fly_ball,2,2,2021,0.5,-0.25,-0.05,1.83,,,641857.0,2,7,Bot,172.8,139.14,,,,,3.9091899465249624,-121.94550308535298,-1.446528349344465,4.384057499959638,20.417132927091423,-34.60034540315153,3.55,1.63,192.0,68.4,52.0,84.7,2454.0,6.5,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.96,0.129,0.122,0.9,1.0,1.0,0.0,3.0,68,6,Slider,5,6,5,6,6,5,5,6,Standard,Strategic,59.0,0.099,0.369,,,0.162,-0.369,88.0,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,3.45,-0.5,-0.5,26.4
SL,2021-05-04,83.5,-2.21,5.42,"Doval, Camilo",543068,666808,,ball,,,,,11.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,B,,,1,2,2021,0.65,-0.3,-1.43,2.83,,,641857.0,2,7,Bot,,,,,,,0.5006786452045024,-121.75380320151046,0.9763898529468138,6.487465445113631,20.54150640020837,-35.527345424762814,3.91,1.67,,,,84.6,2349.0,6.6,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.9,,,,,,,,68,5,Slider,5,6,5,6,6,5,5,6,Standard,Strategic,67.0,0.0,0.044,,,,-0.044,,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,3.52,-0.65,-0.65,28.7
FC,2021-05-04,99.2,-1.96,5.39,"Doval, Camilo",543068,666808,,foul,,,,,5.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,S,,,1,2,2021,-0.56,0.92,-0.04,2.63,,,641857.0,2,7,Bot,,,,,,,6.585471502719677,-144.41959840226755,-4.380210861623861,-9.233622560384813,28.340147281459434,-18.47262487580135,3.55,1.63,,,,100.3,2408.0,6.5,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.99,,,,,,,,68,4,Cutter,5,6,5,6,6,5,5,6,Standard,Strategic,222.0,0.0,0.0,,,,0.0,,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,1.37,0.56,0.56,26.0
SL,2021-05-04,84.0,-2.18,5.34,"Doval, Camilo",543068,666808,,called_strike,,,,,9.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,S,,,1,1,2021,0.38,-0.17,0.75,1.74,,,641857.0,2,7,Bot,,,,,,,6.088589723167362,-122.28531664975668,-1.6850106405333851,2.7274641535379223,21.5396555711924,-33.790774616680736,3.87,1.7,,,,84.8,2432.0,6.5,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.97,,,,,,,,68,3,Slider,5,6,5,6,6,5,5,6,Standard,Strategic,66.0,0.0,-0.071,,,,0.071,,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,3.37,-0.38,-0.38,26.3
SL,2021-05-04,84.2,-2.11,5.4,"Doval, Camilo",543068,666808,,called_strike,,,,,8.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,S,,,1,0,2021,0.3,0.02,-0.06,2.1,,,641857.0,2,7,Bot,,,,,,,4.175814375286007,-122.70058387587392,-1.44184486045682,2.365042781425164,20.391106919113156,-31.924812947516635,3.86,1.69,,,,84.8,2304.0,6.2,634254,592200,474832,527038,446334,543063,643565,643289,621453,54.26,,,,,,,,68,2,Slider,5,6,5,6,6,5,5,6,Standard,Strategic,60.0,0.0,-0.057,,,,0.057,,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,3.15,-0.3,-0.3,25.7
SL,2021-05-04,83.3,-2.12,5.38,"Doval, Camilo",543068,666808,,ball,,,,,14.0,C.J. Cron singles on a fly ball to right fielder Steven Duggar.   Ryan McMahon to 3rd.,R,R,R,COL,SF,B,,,0,0,2021,0.44,-0.14,0.88,1.07,,,641857.0,2,7,Bot,,,,,,,6.0793213678458,-121.28789271471491,-3.29990110672475,3.336873996055142,20.356630524833207,-33.14825701061478,3.96,1.68,,,,84.4,2201.0,6.7,634254,592200,474832,527038,446334,543063,643565,643289,621453,53.81,,,,,,,,68,1,Slider,5,6,5,6,6,5,5,6,Standard,Strategic,59.0,0.0,0.043,,,,-0.043,,-1,-1,0.096,0.096,23,31,24,31,1,3,2.0,0.0,3.0,1.0,3.38,-0.44,-0.44,25.9
SL,2021-05-02,84.7,-2.29,5.33,"Doval, Camilo",673490,666808,field_out,hit_into_play,,,,,14.0,Ha-Seong Kim pops out to shortstop Mauricio Dubon.,R,R,R,SD,SF,X,6.0,popup,2,2,2021,0.62,-0.21,1.15,2.02,,,,2,9,Bot,115.44,141.74,,,,,6.837507878043662,-123.2159719346372,-0.9536794514493282,4.994206110573504,24.28255115953574,-34.372439056837464,3.29,1.49,155.0,66.1,54.0,85.3,2409.0,6.7,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.85,0.086,0.084,0.0,1.0,0.0,0.0,3.0,75,5,Slider,1,7,1,7,7,1,1,7,Standard,Standard,64.0,0.0,-0.236,,,0.11,0.236,88.0,-6,-6,0.0,0.0,23,25,24,26,1,0,1.0,4.0,2.0,1.0,3.39,-0.62,-0.62,29.7
FC,2021-05-02,98.6,-2.23,5.43,"Doval, Camilo",673490,666808,,ball,,,,,12.0,Ha-Seong Kim pops out to shortstop Mauricio Dubon.,R,R,R,SD,SF,B,,,1,2,2021,-0.45,1.42,0.58,5.89,,,,2,9,Bot,,,,,,,8.688605110567293,-143.4055198641379,3.4173335431591303,-8.193284841892243,33.2154392782257,-13.625646220958805,3.34,1.49,,,,98.9,2581.0,6.5,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.01,,,,,,,,75,4,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,207.0,0.0,0.048,,,,-0.048,,-6,-6,0.0,0.0,23,25,24,26,1,0,1.0,4.0,2.0,1.0,0.93,0.45,0.45,29.1
SL,2021-05-02,87.9,-1.96,5.48,"Doval, Camilo",673490,666808,,ball,,,,,14.0,Ha-Seong Kim pops out to shortstop Mauricio Dubon.,R,R,R,SD,SF,B,,,0,2,2021,0.83,-0.48,0.94,2.24,,,,2,9,Bot,,,,,,,5.314344321231333,-128.00537158584964,-0.7453844480195446,8.08370478496705,26.30689642228804,-37.48476996500423,3.25,1.49,,,,88.3,2512.0,6.5,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.99,,,,,,,,75,3,Slider,1,7,1,7,7,1,1,7,Standard,Standard,61.0,0.0,0.03,,,,-0.03,,-6,-6,0.0,0.0,23,25,24,26,1,0,1.0,4.0,2.0,1.0,3.42,-0.83,-0.83,33.6
SL,2021-05-02,86.9,-2.15,5.32,"Doval, Camilo",673490,666808,,swinging_strike,,,,,14.0,Ha-Seong Kim pops out to shortstop Mauricio Dubon.,R,R,R,SD,SF,S,,,0,1,2021,0.69,-0.25,0.47,1.07,,,,2,9,Bot,,,,,,,4.895581972129797,-126.54242736933912,-3.5312995858670764,6.468578575791665,24.938340581123335,-34.385435422375686,3.29,1.49,,,,87.7,2490.0,6.6,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.85,,,,,,,,75,2,Slider,1,7,1,7,7,1,1,7,Standard,Standard,64.0,0.0,-0.063,,,,0.063,,-6,-6,0.0,0.0,23,25,24,26,1,0,1.0,4.0,2.0,1.0,3.26,-0.69,-0.69,30.0
FC,2021-05-02,100.3,-2.39,5.27,"Doval, Camilo",673490,666808,,called_strike,,,,,5.0,Ha-Seong Kim pops out to shortstop Mauricio Dubon.,R,R,R,SD,SF,S,,,0,0,2021,-0.8,1.17,-0.11,2.11,,,,2,9,Bot,,,,,,,8.226909070994717,-145.70226295293762,-6.143384264140797,-13.309353743182582,34.43313277945376,-14.27515343496784,3.24,1.49,,,,100.9,2542.0,6.7,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.79,,,,,,,,75,1,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,222.0,0.0,-0.047,,,,0.047,,-6,-6,0.0,0.0,23,25,24,26,1,0,1.0,4.0,2.0,1.0,1.11,0.8,0.8,28.5
SL,2021-05-02,87.3,-2.08,5.53,"Doval, Camilo",605170,666808,strikeout,foul_tip,,,,,6.0,Victor Caratini strikes out on a foul tip.,R,L,R,SD,SF,S,2.0,,1,2,2021,0.59,-0.35,0.29,2.15,,,,1,9,Bot,,,,,,,4.495515830512759,-127.20737214322833,-1.2906650482663102,5.540783463008242,25.50314308645171,-35.96690286239333,3.41,1.56,,,,87.6,2545.0,6.4,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.14,,0.0,0.0,1.0,0.0,0.0,,74,4,Slider,1,7,1,7,7,1,1,7,Standard,Standard,59.0,-0.001,-0.181,,,,0.181,,-6,-6,0.001,0.001,23,27,24,28,1,3,1.0,2.0,2.0,3.0,3.33,-0.59,0.59,34.8
SL,2021-05-02,86.3,-2.0,5.54,"Doval, Camilo",605170,666808,,called_strike,,,,,4.0,Victor Caratini strikes out on a foul tip.,R,L,R,SD,SF,S,,,1,1,2021,0.51,-0.18,-0.66,2.21,,,,1,9,Bot,,,,,,,2.1392776976751633,-125.82380048508485,-1.391497587615416,5.083005572264335,23.831781175730832,-34.00242286739109,3.22,1.56,,,,87.0,2426.0,6.5,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.04,,,,,,,,74,3,Slider,1,7,1,7,7,1,1,7,Standard,Standard,64.0,0.0,-0.068,,,,0.068,,-6,-6,0.001,0.001,23,27,24,28,1,3,1.0,2.0,2.0,3.0,3.21,-0.51,0.51,32.9
SL,2021-05-02,85.9,-2.24,5.35,"Doval, Camilo",605170,666808,,swinging_strike,,,,,8.0,Victor Caratini strikes out on a foul tip.,R,L,R,SD,SF,S,,,1,0,2021,0.55,-0.24,0.27,1.62,,,,1,9,Bot,,,,,,,4.864912665455639,-125.17751120462005,-2.1629590127769944,4.848071606066612,23.588096490045555,-34.45572914572067,3.41,1.56,,,,86.6,2396.0,6.5,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.97,,,,,,,,74,2,Slider,1,7,1,7,7,1,1,7,Standard,Standard,56.0,0.0,-0.051,,,,0.051,,-6,-6,0.001,0.001,23,27,24,28,1,3,1.0,2.0,2.0,3.0,3.3,-0.55,0.55,31.3
FC,2021-05-02,99.3,-2.37,5.28,"Doval, Camilo",605170,666808,,ball,,,,,11.0,Victor Caratini strikes out on a foul tip.,R,L,R,SD,SF,B,,,0,0,2021,-0.49,0.81,-1.61,3.27,,,,1,9,Bot,,,,,,,3.24066756117934,-144.56402229182265,-2.0094625145581637,-7.646454502475674,33.80480846936238,-20.54216157018202,3.32,1.56,,,,99.6,2402.0,6.4,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.06,,,,,,,,74,1,Cutter,1,7,1,7,7,1,1,7,Standard,Standard,221.0,0.0,0.041,,,,-0.041,,-6,-6,0.001,0.001,23,27,24,28,1,3,1.0,2.0,2.0,3.0,1.5,0.49,-0.49,25.9
SL,2021-05-02,85.5,-2.06,5.48,"Doval, Camilo",595777,666808,strikeout,called_strike,,,,,4.0,Jurickson Profar called out on strikes.,R,L,R,SD,SF,S,2.0,,2,2,2021,0.75,-0.32,-0.61,2.61,,,,0,9,Bot,,,,,,,1.931429708858428,-124.59228631992232,0.1250148401294781,7.424952196936709,24.83807143977587,-35.73615434819339,3.24,1.53,,,,85.7,2400.0,6.3,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.18,,0.0,0.0,1.0,0.0,0.0,,73,5,Slider,1,7,1,7,7,1,1,7,Infield shift,Standard,63.0,-0.002,-0.241,,,,0.241,,-6,-6,0.003,0.003,23,28,24,28,1,3,1.0,1.0,2.0,2.0,3.43,-0.75,0.75,33.4
SL,2021-05-02,87.3,-2.29,5.42,"Doval, Camilo",595777,666808,,ball,,,,,14.0,Jurickson Profar called out on strikes.,R,L,R,SD,SF,B,,,1,2,2021,0.38,-0.14,0.83,1.01,,,,0,9,Bot,,,,,,,6.754543888775227,-127.03471918632144,-4.20082423939572,2.738993668080782,25.28377914633009,-33.09875008802679,3.22,1.53,,,,87.9,2426.0,6.6,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.9,,,,,,,,73,4,Slider,1,7,1,7,7,1,1,7,Infield shift,Standard,61.0,0.0,0.048,,,,-0.048,,-6,-6,0.003,0.003,23,28,24,28,1,3,1.0,1.0,2.0,2.0,3.13,-0.38,0.38,31.4
SL,2021-05-02,87.8,-2.2,5.42,"Doval, Camilo",595777,666808,,called_strike,,,,,4.0,Jurickson Profar called out on strikes.,R,L,R,SD,SF,S,,,1,1,2021,0.4,-0.24,-0.76,2.56,,,,0,9,Bot,,,,,,,2.6584521504782095,-127.96019042280702,-0.3436187264411431,3.8997845168684497,26.162442166617986,-34.95660707507658,3.27,1.53,,,,88.1,2460.0,6.4,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.1,,,,,,,,73,3,Slider,1,7,1,7,7,1,1,7,Infield shift,Standard,63.0,0.0,-0.064,,,,0.064,,-6,-6,0.003,0.003,23,28,24,28,1,3,1.0,1.0,2.0,2.0,3.19,-0.4,0.4,30.1
SL,2021-05-02,86.9,-2.3,5.34,"Doval, Camilo",595777,666808,,swinging_strike,,,,,14.0,Jurickson Profar called out on strikes.,R,L,R,SD,SF,S,,,1,0,2021,0.41,-0.01,0.99,1.63,,,,0,9,Bot,,,,,,,7.087836845068606,-126.37791502681038,-2.7046001376534923,2.9398314911864434,25.544043976264735,-31.899994112332617,3.37,1.53,,,,87.4,2383.0,6.6,634301,592200,474832,527038,446334,643289,643565,621453,596103,53.86,,,,,,,,73,2,Slider,1,7,1,7,7,1,1,7,Infield shift,Standard,49.0,0.0,-0.054,,,,0.054,,-6,-6,0.003,0.003,23,28,24,28,1,3,1.0,1.0,2.0,2.0,3.03,-0.41,0.41,29.6
SL,2021-05-02,87.7,-2.32,5.39,"Doval, Camilo",595777,666808,,ball,,,,,13.0,Jurickson Profar called out on strikes.,R,L,R,SD,SF,B,,,0,0,2021,0.31,-0.18,-0.37,0.6,,,,0,9,Bot,,,,,,,4.0646420066847835,-127.57386610561356,-5.042688007756999,2.4910534818090935,28.522777710149075,-33.219908849554436,3.24,1.53,,,,87.6,2373.0,6.4,634301,592200,474832,527038,446334,643289,643565,621453,596103,54.08,,,,,,,,73,1,Slider,1,7,1,7,7,1,1,7,Infield shift,Standard,66.0,0.0,0.043,,,,-0.043,,-6,-6,0.003,0.003,23,28,24,28,1,3,1.0,1.0,2.0,2.0,3.17,-0.31,0.31,29.4
SL,2021-05-01,87.8,-2.24,5.45,"Doval, Camilo",543333,666808,,ball,,,,,13.0,Camilo Doval intentionally walks Eric Hosmer.,R,L,R,SD,SF,B,,,2,1,2021,0.4,0.08,-0.72,1.35,,665487.0,,2,8,Bot,,,,,,,2.883570881504282,-127.84584203588878,-3.95977182278628,3.7305041000743127,28.62484564082265,-30.641401372843116,3.8,1.85,,,,88.1,2521.0,6.6,634316,457763,474832,527038,446334,643289,543105,596103,643565,53.88,,,,,,,,64,4,Slider,4,2,4,2,2,4,4,2,Strategic,Standard,74.0,0.0,0.047,,,,-0.047,,2,2,0.939,0.939,23,31,24,32,1,3,3.0,1.0,1.0,1.0,2.89,-0.4,0.4,32.6
SL,2021-05-01,87.0,-2.09,5.52,"Doval, Camilo",543333,666808,,called_strike,,,,,4.0,Camilo Doval intentionally walks Eric Hosmer.,R,L,R,SD,SF,S,,,2,0,2021,0.5,0.18,-0.35,2.99,,665487.0,,2,8,Bot,,,,,,,3.183456126093544,-126.61316111468464,-0.2070316415019305,4.59989830565756,28.31229232877181,-30.408056785831786,3.7,1.85,,,,87.1,2537.0,6.5,634316,457763,474832,527038,446334,643289,543105,596103,643565,53.95,,,,,,,,64,3,Slider,4,2,4,2,2,4,4,2,Standard,Standard,64.0,0.0,-0.047,,,,0.047,,2,2,0.939,0.939,23,31,24,32,1,3,3.0,1.0,1.0,1.0,2.85,-0.5,0.5,34.9
FC,2021-05-01,99.2,-2.19,5.54,"Doval, Camilo",543333,666808,,ball,,,,,11.0,Camilo Doval intentionally walks Eric Hosmer.,R,L,R,SD,SF,B,,,1,0,2021,-0.2,1.32,-2.12,3.65,,665487.0,,2,8,Bot,,,,,,,0.6712075743271436,-144.45816408236774,-2.848246541062278,-2.9428524186340503,35.51162342016346,-13.230940334172868,3.72,1.8,,,,98.9,2716.0,6.2,634316,457763,474832,527038,446334,643289,543105,596103,643565,54.27,,,,,,,,64,2,Cutter,4,2,4,2,2,4,4,2,Standard,Standard,222.0,0.0,0.035,,,,-0.035,,2,2,0.939,0.939,23,31,24,32,1,3,3.0,1.0,1.0,1.0,1.0,0.2,-0.2,32.6
SL,2021-05-01,87.8,-2.13,5.44,"Doval, Camilo",543333,666808,,blocked_ball,,,,,13.0,Camilo Doval intentionally walks Eric Hosmer.,R,L,R,SD,SF,B,,,0,0,2021,0.38,0.14,-0.15,0.61,,665487.0,,2,8,Bot,,,,,,,4.022446019328702,-127.76899849474484,-5.874552886121002,3.349880995931116,27.10943829962944,-29.58431941412474,3.73,1.81,,,,88.3,2626.0,6.7,634316,457763,474832,527038,446334,643289,543105,596103,643565,53.85,,,,,,,,64,1,Slider,4,2,4,2,2,4,4,2,Standard,Standard,71.0,0.0,0.023,,,,-0.023,,2,2,0.939,0.939,23,31,24,32,1,3,3.0,1.0,1.0,1.0,2.82,-0.38,0.38,28.9
SL,2021-05-01,85.1,-2.1,5.49,"Doval, Camilo",592518,666808,field_out,hit_into_play,,,,,4.0,"Manny Machado grounds out sharply, third baseman Evan Longoria to first baseman Brandon Belt.   Fernando Tatis Jr.  to 2nd.",R,R,R,SD,SF,X,5.0,ground_ball,1,0,2021,0.5,-0.12,-0.48,2.88,,,665487.0,1,8,Bot,79.17,149.51,,,,,2.8003431897051483,-123.93713978870308,0.4512014929899053,4.493863701567856,26.163805175378616,-33.72452911350199,3.49,1.6,11.0,101.4,-14.0,85.1,2552.0,6.4,634316,457763,474832,527038,446334,643289,543105,596103,643565,54.14,0.191,0.153,0.0,1.0,0.0,0.0,2.0,63,2,Slider,4,2,4,2,2,4,4,2,Standard,Standard,61.0,-0.004,-0.366,,,0.199,0.366,101.4,2,2,0.943,0.943,23,28,24,29,1,3,3.0,1.0,1.0,1.0,3.28,-0.5,-0.5,30.7
SL,2021-05-01,85.4,-2.26,5.53,"Doval, Camilo",592518,666808,,ball,,,,,11.0,"Manny Machado grounds out sharply, third baseman Evan Longoria to first baseman Brandon Belt.   Fernando Tatis Jr.  to 2nd.",R,R,R,SD,SF,B,,,0,0,2021,0.6,0.03,-1.23,3.41,,,665487.0,1,8,Bot,,,,,,,1.2101195322060114,-124.31553878969297,1.3057765853843095,5.954737238867776,27.222894900985654,-32.34868288912638,3.8,1.75,,,,85.5,2458.0,6.5,634316,457763,474832,527038,446334,643289,543105,596103,643565,53.96,,,,,,,,63,1,Slider,4,2,4,2,2,4,4,2,Standard,Standard,67.0,0.0,0.04,,,,-0.04,,2,2,0.943,0.943,23,28,24,29,1,3,3.0,1.0,1.0,1.0,3.11,-0.6,-0.6,29.6
SL,2021-05-01,84.9,-2.12,5.54,"Doval, Camilo",665487,666808,force_out,hit_into_play,,,,,5.0,"Fernando Tatis Jr.  grounds into a force out, third baseman Evan Longoria to second baseman Wilmer Flores.   Trent Grisham out at 2nd.    Fernando Tatis Jr.  to 1st.",R,R,R,SD,SF,X,5.0,ground_ball,2,2,2021,1.02,-0.74,-0.23,2.77,,,663757.0,0,8,Bot,100.9,163.86,,,,,2.3704544736451143,-123.540267369498,1.4160714080858945,9.874063684495908,27.231351630142015,-40.26389514595777,3.49,1.6,6.0,90.7,-24.0,84.6,2657.0,6.3,634316,457763,474832,527038,446334,643289,543105,596103,643565,54.17,0.097,0.101,0.0,1.0,0.0,0.0,2.0,62,5,Slider,4,2,4,2,2,4,4,2,Standard,Standard,59.0,-0.008,-0.325,,,0.115,0.325,90.7,2,2,0.951,0.951,23,22,24,22,1,3,3.0,1.0,1.0,1.0,3.93,-1.02,-1.02,32.5
SL,2021-05-01,86.0,-1.97,5.52,"Doval, Camilo",665487,666808,,called_strike,,,,,4.0,"Fernando Tatis Jr.  grounds into a force out, third baseman Evan Longoria to second baseman Wilmer Flores.   Trent Grisham out at 2nd.    Fernando Tatis Jr.  to 1st.",R,R,R,SD,SF,S,,,2,1,2021,1.0,-0.65,-0.72,2.64,,,663757.0,0,8,Bot,,,,,,,0.9370219489677044,-125.17273358926086,0.7706888114747725,10.26222079403814,26.616090970956677,-39.376880999745715,3.86,1.82,,,,86.1,2643.0,6.5,634316,457763,474832,527038,446334,643289,543105,596103,643565,54.03,,,,,,,,62,4,Slider,4,2,4,2,2,4,4,2,Standard,Standard,62.0,0.0,-0.075,,,,0.075,,2,2,0.951,0.951,23,22,24,22,1,3,3.0,1.0,1.0,1.0,3.74,-1.0,-1.0,33.4
